IRI_KEY,Month,Region,Low_Income,High_Income,Price.Campbell,Price.PL,Price.Progresso,Sales.Progresso,Category_Sales
278734,4,South,0,0,1.415,0.908,1.739,108.251,915.2654
285895,10,South,0,0,1.294,0.87,1.237,1214.187,6201.884
288056,1,West,0,0,1.341,1.081,1.413,3105.233,11367.1598
200297,1,West,1,0,1.142,0.638,1.198,2764.196,7972.5262
290421,7,East,0,0,1.912,1.338,2.15,421.221,1629.8446
245778,10,West,0,0,1.116,1.009,1.323,2172.807,9796.5845
282571,6,MidWest,0,1,1.593,1.435,2.05,207.908,1129.3181
286683,1,West,1,0,1.654,1.108,1.456,937.346,3738.0126
239571,3,South,0,1,1.372,0.912,1.212,891.632,4556.1042
232633,6,MidWest,0,0,1.567,1.046,2.104,398.436,4394.469
263584,5,East,1,0,1.666,1.175,2.047,74.188,999.171
244092,2,East,0,0,1.764,1.208,1.326,7629.644,15971.0215
200553,12,West,0,0,1.718,1.32,2.372,1176.978,7803.7909
282823,9,South,0,0,1.162,0.959,1.54,388.223,5852.7721
258855,11,West,0,0,1.591,1.284,1.539,1100.295,4183.2251
239248,9,South,0,0,1.019,1.027,1.288,482.527,4427.4867
257658,11,MidWest,0,0,1.527,0.981,1.955,603.701,8225.2979
256423,3,MidWest,0,1,1.701,1.218,1.381,5259.492,10664.2576
238131,11,West,0,0,1.343,1.31,1.349,1738.464,5524.751
266100,4,South,0,1,1.46,0.949,2.016,266.628,2718.9395
243514,5,West,1,0,1.102,1.413,2.147,680.256,5303.6697
453618,7,MidWest,0,0,1.523,1.049,1.293,880.954,3340.1623
237350,9,West,0,1,1.616,1.35,1.93,1195.326,6319.789
660222,4,West,0,1,1.419,1.213,2.24,220.071,3465.1638
285993,2,West,0,0,1.755,1.402,2.482,908.553,4751.161
224164,12,East,0,0,1.376,1.092,1.448,1273.26,7461.1193
263818,7,East,1,0,1.986,1.306,2.318,781.195,2238.0283
200655,6,West,0,0,1.537,1.427,2.116,260.877,610.1087
262313,5,West,0,0,1.858,1.31,2.437,877.703,4285.1978
532878,9,West,0,0,1.59,1.352,1.862,744.875,4175.8598
274801,10,East,1,0,1.297,1.116,1.266,4112.789,7909.2112
648019,10,West,0,0,1.145,1.005,1.46,897.75,6645.5757
294886,7,West,0,0,1.654,1.057,2.21,105.77,1241.363
287431,4,South,1,0,1.708,0.936,2.327,189.735,1808.7092
647512,2,MidWest,0,1,1.251,0.835,1.031,7419.796,21055.7715
648850,4,West,0,0,1.714,1.523,2.144,2647.153,7072.3485
225999,10,West,0,1,1.933,1.302,2.042,866.84,2925.4944
278549,11,South,0,0,1.249,1.162,1.715,292.689,3313.3272
672957,9,South,0,0,1.188,0.904,1.453,241.94,3173.7818
273822,3,West,0,0,1.674,1.143,1.465,2474.195,6628.3781
252248,10,South,0,0,1.3,0.952,1.368,210.907,4153.3355
284497,3,West,0,1,1.576,1.051,1.665,1174.072,5368.0007
286934,4,South,0,0,1.469,1.288,1.694,953.911,4185.8908
243176,1,West,0,1,1.334,1.141,1.554,1023.389,3805.8302
258421,12,West,0,0,1.637,0.927,1.876,1118.643,7170.9556
273348,5,West,0,0,1.427,0.905,2.175,167.29,3211.4136
294045,2,South,0,0,1.474,1.353,1.987,1408.478,8396.7561
659126,4,MidWest,0,0,1.405,0.985,1.408,251.473,2402.4774
280499,3,South,0,0,1.563,1.325,2.125,204.626,3747.168
294431,8,South,0,0,1.578,0.901,2.06,241.197,3003.2733
263478,1,West,0,0,1.375,1.041,2.149,634.575,7762.2718
265444,10,East,0,1,1.601,1.125,1.372,8858.031,22469.07
453618,9,MidWest,0,0,1.442,1.215,1.459,1334.371,5013.66
248128,11,East,1,0,1.852,1.552,1.49,3734.746,9468.8853
934088,5,South,0,1,1.619,1.057,1.131,1364.623,4385.5689
218312,1,East,0,0,1.284,1.093,1.119,3532.315,7962.2909
1089691,7,East,0,1,1.609,1.179,2.09,784.502,3172.2014
266628,8,West,1,0,1.487,1.054,1.215,969.172,3305.0521
242965,10,South,0,0,1.243,1.128,1.246,664.187,2978.6813
262295,3,West,0,0,1.449,1.184,1.955,2993.812,6435.7268
269805,7,South,0,1,1.508,1.224,1.759,1052.513,4398.1701
656578,9,South,0,0,1.245,1.237,1.296,678.403,2776.5997
222140,12,East,0,1,1.66,1.107,1.924,448.036,1423.9285
651189,1,South,0,0,1.501,1.203,1.253,759.396,2372.434
208759,6,South,1,0,1.185,1.025,1.582,110.689,2271.7477
226839,3,South,0,0,1.534,1.375,2.025,287.472,4079.9377
233779,6,MidWest,0,0,1.448,1.203,1.956,493.337,4745.1706
210189,9,South,1,0,1.301,0.997,1.703,183.626,3233.6215
264218,10,South,0,0,1.561,0.874,2.079,579.838,5041.6032
200501,3,West,0,0,1.558,1.494,2.17,740.724,6905.2617
204353,2,South,0,0,1.79,1.016,1.117,2546.678,5586.8849
262684,2,MidWest,0,0,1.288,0.697,1.752,311.159,6248.3402
256423,1,MidWest,0,1,1.743,1.35,1.489,7109.976,16014.8564
280865,7,South,1,0,1.32,1.037,1.66,43.875,2424.3755
227169,12,West,0,0,1.531,1.208,1.168,3767.054,8263.9593
240337,4,MidWest,0,1,1.511,0.862,1.291,651.429,3681.5605
294613,2,South,0,0,1.37,2.104,1.52,1907.258,7194.3781
656426,7,West,0,1,2.01,1.364,2.48,445.758,2198.1753
219231,4,East,0,1,1.601,1.075,1.534,1787.972,4340.0775
269805,2,South,0,1,1.167,1.032,1.322,2204.492,8065.9927
681879,9,South,1,0,1.215,0.848,1.443,102.489,1612.6003
247076,9,West,1,0,1.733,1.211,1.776,2358.288,5863.2227
200531,8,South,1,0,1.555,1.057,2.05,43.47,979.1179
222577,7,East,0,0,1.423,0.985,1.496,823.039,3638.0679
253139,11,MidWest,0,0,1.159,1.126,1.297,5581.406,30619.2896
282225,3,MidWest,0,0,1.625,0.727,2.115,177.814,5653.3747
271803,8,South,0,0,1.336,1.019,1.903,53.356,2808.7834
933732,1,East,0,0,1.058,1.256,0.983,3766.488,12340.7541
269824,12,West,0,0,1.752,1.198,1.013,4923.501,8523.9111
208759,1,South,1,0,1.276,0.727,1.884,176.887,2443.019
249722,4,West,0,0,1.077,1.406,2.006,234.908,4785.5428
257002,4,West,1,0,1.282,1.091,1.668,465.662,2808.6116
291879,3,MidWest,0,0,1.305,1.274,1.528,1161.822,5027.1815
536166,4,MidWest,0,0,1.687,1.198,2.154,916.178,7815.8107
232633,3,MidWest,0,0,1.159,1.095,1.476,912.102,10206.0775
673051,9,South,1,0,1.526,1.124,0.965,779.257,3512.5913
269838,12,West,1,0,1.304,1.144,1.533,1086.291,7823.7699
226898,9,MidWest,0,0,1.55,0.915,1.476,451.985,7182.6788
279425,7,West,1,0,1.928,1.228,1.819,285.355,1321.8046
271395,4,East,0,0,0.892,1.231,1.475,959.914,3894.7876
689038,10,South,0,1,1.155,1.172,1.341,926.847,4077.7594
287202,6,East,0,1,1.552,1.309,1.987,1046.782,3570.0271
232271,6,South,0,0,1.326,1.055,2.038,69.576,1344.6521
219541,11,South,1,0,1.298,0.87,1.282,191.234,1229.5405
272503,3,MidWest,0,1,1.435,1.361,1.829,933.197,6696.6007
264075,10,MidWest,0,0,1.251,1.02,1.658,1652.701,10106.1527
242809,5,West,1,0,1.017,1.335,2.025,129.907,4937.7214
205395,8,West,0,0,1.433,1.226,1.227,1059.219,2887.7567
233779,3,MidWest,0,0,1.137,0.96,1.674,995.525,12862.8419
218548,8,South,1,0,1.44,1.069,1.906,50.813,1436.6185
266793,10,South,0,1,1.551,1.478,2.068,1280.016,4210.4733
264370,11,South,0,1,1.313,1.026,1.267,1519.476,3984.3605
290963,1,South,1,0,1.294,1.139,1.567,1500.937,10359.5044
225023,4,MidWest,0,0,1.405,1.155,1.25,4672.536,15903.0355
274897,2,East,0,1,1.513,1.181,1.503,1898.202,5204.8504
274425,1,South,0,0,1.445,1.102,1.187,2024.892,9852.9725
259710,10,East,0,0,1.548,1.199,1.343,2993.376,7372.3553
533038,5,South,0,0,1.285,0.934,1.61,198.397,3751.3213
932209,4,East,1,0,1.567,1.29,1.803,884.497,5164.6506
266349,2,MidWest,0,0,1.492,1.064,1.228,4686.941,9036.1327
217529,10,East,0,0,1.144,0.876,0.972,1425.982,5593.3308
249782,2,West,0,1,2.145,1.043,2.048,775.702,1602.0828
282311,9,South,0,0,1.462,1.143,1.895,207.658,2235.6952
288851,1,West,1,0,1.383,1.405,1.385,260.909,2193.3977
274219,8,West,0,1,1.506,1.18,2.033,293.966,2641.3953
230142,6,MidWest,0,0,1.66,1.372,2.068,225.328,1811.9662
400003,11,MidWest,0,0,1.183,0.728,1.407,1670.112,21997.9131
648570,9,South,1,0,1.537,0.856,1.587,648.348,7249.0488
291276,2,MidWest,0,0,1.467,0.873,1.53,2205.696,8466.4179
255955,12,East,0,0,1.502,1.273,1.253,2172.044,3765.0427
652727,9,South,0,0,1.676,1.181,1.941,98.761,2245.903
532828,5,East,0,0,1.398,1.028,1.885,1137.639,8547.3938
671716,5,South,0,0,1.421,1.095,1.859,50.438,1052.0422
250719,11,South,0,0,1.066,0.834,1.303,705.915,10521.9553
270879,8,East,1,0,1.547,1.07,0.984,258.197,933.4656
226898,6,MidWest,0,0,1.548,1.164,2.057,108.751,1368.3397
1130219,9,MidWest,0,0,1.723,1.146,1.517,7535.872,16387.014
291350,1,MidWest,1,0,1.132,0.993,1.417,360.056,9377.6663
237824,4,West,0,1,1.593,1.651,1.738,395.346,1877.1509
648368,12,MidWest,0,0,1.298,1.089,1.587,1034.23,8143.9183
230514,11,South,1,0,1.181,0.918,1.203,142.252,2190.4448
269824,3,West,0,0,1.564,1.175,1.272,3145.296,7568.544
233203,11,MidWest,1,0,1.629,1.275,1.421,1277.419,2778.9717
286680,11,West,0,1,1.711,1.251,1.408,3080.287,6548.8466
686037,8,South,0,0,1.236,0.978,1.343,332.753,2985.9839
280499,3,South,0,0,1.419,1.065,1.547,693.51,3395.3519
275717,9,West,0,0,1.64,1.279,2.221,361.605,2503.2731
287445,2,South,1,0,0.958,0.976,0.94,1766.177,7480.9714
284950,4,MidWest,0,0,0.934,1.08,1.26,2938.699,24887.8219
235758,12,South,0,0,1.351,1.522,1.287,1194.49,5356.9042
243496,3,South,0,0,1.279,0.708,1.114,328.35,1391.8536
645007,11,South,0,0,1.355,1.032,1.753,947.766,5228.4383
241941,7,West,0,0,1.427,1.048,1.915,48.313,855.6811
253077,2,West,0,0,1.436,0.948,1.054,3173.42,6294.6324
217804,10,East,0,0,1.003,0.816,1.17,3245.154,18785.402
267141,8,East,0,1,1.652,1.147,1.52,1168.663,3644.7061
227169,5,West,0,0,1.861,0.89,2.287,328.013,2705.746
271803,9,South,0,0,1.312,1.039,1.612,71.075,2237.9442
653133,10,South,0,0,1.54,0.988,1.27,1708.061,6430.2724
290112,1,South,0,0,1.41,1.06,1.852,93.157,1773.005
262313,4,West,0,0,1.581,1.183,2.152,1127.872,5131.3455
245673,10,MidWest,0,1,1.603,1.209,1.857,2308.807,7508.744
254228,10,South,0,0,1.382,0.658,1.349,1011.938,5302.2676
415288,12,West,1,0,1.432,1.068,1.572,1065.725,4719.1988
233779,5,MidWest,0,0,1.385,0.989,1.943,632.316,7560.1352
656089,10,West,0,1,1.676,1.19,1.029,2609.97,4563.485
532676,8,East,1,0,1.241,1.23,1.423,697.257,3949.8413
251347,8,East,0,0,1.851,1.275,2.2,1025.912,3594.9702
647836,12,South,0,0,1.48,1.121,1.834,956.396,6347.1186
224457,12,West,0,0,1.558,1.137,1.147,5204.708,14824.7011
243785,6,South,0,0,1.447,1.107,1.763,901.663,4766.1115
243941,8,West,0,0,1.571,1.247,2.312,1370.762,7856.1345
262313,5,West,0,0,1.597,1.222,1.86,918.946,3764.2156
231405,8,South,0,1,1.216,1.152,1.609,1713.525,8639.0459
263568,10,South,0,0,1.416,0.925,1.751,288.972,3614.0467
211301,12,East,1,0,1.092,0.893,1.144,1495.374,6118.3977
260790,5,East,0,1,1.436,1.118,1.486,1297.475,4216.9599
256951,3,East,0,0,1.926,1.382,1.211,1700.128,3890.3642
253179,1,East,1,0,0.994,1.022,1.097,6591.941,13135.1398
279425,5,West,1,0,1.504,1.327,2.154,154.72,1828.5653
264242,10,East,1,0,1.277,0.844,1.184,5124.936,14466.7666
279693,4,South,0,0,1.43,1.046,1.655,146.22,2283.2978
649190,12,East,0,0,1.733,1.653,1.423,6037.711,13046.3589
294261,10,MidWest,0,0,1.275,1.018,1.424,603.372,4052.8276
236117,2,West,0,1,1.73,1.072,0.996,3184.711,6489.5829
652135,12,East,1,0,1.986,1.291,1.38,5455.761,10731.9013
203985,12,South,1,0,1.069,0.816,1.532,17.719,705.1908
270136,8,South,0,0,1.774,1.193,1.111,1628.808,3643.064
246980,7,South,0,0,1.512,1.055,2.047,48.251,1890.9086
205066,12,East,0,1,1.079,1,1.013,7085.486,17039.3897
222968,5,South,1,0,1.79,1.173,2.117,240.801,4037.7604
273720,7,West,0,0,1.687,1.187,2.286,590.414,4851.0675
277264,4,South,0,0,1.353,1.139,1.827,556.389,3331.6961
653369,12,South,0,1,1.386,0.932,1.632,1111.854,9180.0954
286683,5,West,1,0,1.704,1.039,2.175,120.97,2445.8876
274424,2,West,1,0,1.431,0.888,1.109,1515.889,3556.301
282693,11,South,0,1,1.271,1.031,1.652,1860.797,6974.7516
234759,10,South,0,1,1.478,1.331,1.06,5697.147,9461.6926
266926,1,West,1,0,1.214,0.861,1.002,6478.278,12568.8898
672605,9,South,0,0,1.185,0.881,2.222,261.346,3251.4796
228282,11,South,0,0,1.464,1.081,1.922,244.693,3957.3965
262563,9,West,0,0,1.196,1.263,1.65,828.308,5553.3465
288146,8,West,0,0,1.014,0.86,1.74,996.882,28303.2823
288056,5,West,0,0,1.521,1.206,1.91,499.16,4631.807
258879,11,MidWest,0,0,1.444,1.211,1.326,3166.806,13266.0035
240692,11,MidWest,0,0,1.222,0.924,1.464,648.758,6338.575
204033,1,South,0,1,1.428,1.375,2.017,8960.668,22432.0746
237350,2,West,0,1,1.247,1.249,1.228,4511.233,10926.7696
271486,11,South,1,0,1.392,0.795,2.003,352.573,3185.8489
256078,6,MidWest,0,0,1.787,1.314,2.155,283.963,3544.8975
291872,2,East,0,0,1.673,1.161,1.232,3482.421,5469.9898
650536,7,MidWest,0,0,1.364,1.2,1.616,984.111,9341.1787
287504,8,MidWest,1,0,1.368,1.158,1.708,204.176,2343.1689
930982,11,South,0,1,1.361,1.177,1.412,893.404,3803.8145
276089,8,East,0,1,1.916,1.364,1.997,261.956,901.2826
288785,8,South,1,0,1.351,1.08,1.966,49.719,1087.979
258678,9,MidWest,0,0,1.513,1.319,2.093,88.47,5246.2516
653776,1,MidWest,0,0,1.174,1.008,1.935,1160.805,19063.4768
224281,12,South,1,0,1.263,1.044,1.513,256.19,2441.0587
220476,2,East,0,0,1.46,1.082,2.03,1143.892,3161.0394
934380,4,MidWest,0,1,0.977,1.119,1.343,1386.972,8103.1154
235057,12,MidWest,0,0,1.25,1.118,1.434,1499.301,9632.1314
223084,1,East,0,1,0.814,1.172,0.858,20226.353,40367.294
1078106,7,South,0,0,1.419,0.967,2.135,297.515,1938.5659
283639,2,East,0,1,1.311,1.089,1.066,11877.328,22855.1629
228078,9,South,0,0,1.636,0.952,1.358,592.105,4218.0194
454546,9,South,0,1,1.722,1.076,1.706,479.946,3038.6533
288785,3,South,1,0,1.633,0.828,2.07,125.642,1153.0328
645007,12,South,0,0,1.354,1.033,1.726,1025.809,5003.4645
252276,10,MidWest,0,1,1.218,1.131,1.465,1201.668,6960.4139
214051,3,West,0,0,1.315,1.248,1.818,518.439,6807.6254
260243,6,South,0,1,1.661,1.159,2.06,242.886,1714.6651
657280,1,MidWest,0,1,1.304,1.028,1.588,1070.695,11846.5964
649378,12,South,0,1,1.653,0.948,1.536,1253.894,16040.6761
686034,5,East,1,0,1.203,1.001,1.642,536.534,3717.0202
230629,1,West,0,0,1.44,1.047,2.437,248.617,5344.8413
658219,7,South,0,1,2.049,1.306,2.306,803.988,4247.272
262572,6,East,0,0,1.44,1.184,1.748,280.065,589.6862
287183,5,MidWest,0,0,1.299,1.09,1.694,1057.373,6985.4343
266912,12,East,0,0,0.953,0.694,1.276,1809.177,12923.2187
215551,8,South,0,0,1.582,0.959,1.535,108.532,1572.0757
279940,1,South,0,0,1.155,0.944,0.957,689.091,2787.4433
270265,3,MidWest,0,0,1.231,0.84,1.532,795.132,13191.3397
222320,10,East,0,0,1.605,0.955,1.232,4041.096,8366.4181
223442,12,South,0,0,1.24,1.087,1.418,700.073,2324.8552
289821,6,West,0,0,1.615,1.068,2.185,269.724,1792.9758
276952,1,South,0,1,1.357,1.208,1.217,1998.228,4457.5182
260243,1,South,0,1,1.309,0.899,1.537,1489.77,7951.2925
260230,6,MidWest,0,0,1.647,1.171,1.928,800.631,4934.9332
291350,10,MidWest,1,0,1.163,1.018,1.405,464.633,9114.5754
226686,1,East,1,0,0.662,1.113,0.856,14688.894,49322.5804
258606,7,MidWest,0,0,1.449,1.238,2.223,223.189,3102.5416
284933,2,East,0,1,1.242,1.101,1.069,7031.155,14150.5251
1085053,2,MidWest,0,0,1.265,1.117,1.549,1584.778,13595.8125
242496,5,South,1,0,1.443,1.138,1.465,155.064,2436.6005
285739,10,MidWest,0,0,1.386,1.015,2.154,305.222,9459.986
281920,10,West,0,0,1.61,1.409,1.159,1381.077,3857.1653
275717,11,West,0,0,1.519,1.228,1.485,604.958,2257.3993
277264,2,South,0,0,1.004,0.905,1.053,2590.992,8338.3142
648368,11,MidWest,0,0,1.16,0.933,1.514,1150.572,7910.7012
454651,4,South,0,0,1.658,0.952,2.389,216.149,1408.2375
284045,1,West,0,0,1.693,1.182,1.525,1741.587,3805.0954
283900,6,MidWest,0,1,1.474,1.189,1.799,159.439,1219.1689
283639,8,East,0,1,1.492,0.967,1.493,2250.511,8706.6345
287280,7,East,0,0,1.495,1.576,1.898,658.566,2890.0099
648458,5,MidWest,0,1,1.522,1.192,2.048,578.942,8630.0833
236970,10,West,0,0,1.544,1.376,1.205,2744.772,6579.8144
257937,3,West,0,0,1.433,1.297,1.671,514.913,4048.4902
234212,12,MidWest,0,0,1.327,0.991,1.422,4863.761,13065.663
292624,4,West,0,1,1.765,1.243,1.846,536.033,2719.7813
241941,8,West,0,0,1.469,1.041,1.719,226.739,1070.3406
233981,4,South,0,0,1.307,0.599,1.862,49.494,2221.4571
535000,3,South,1,0,1.445,1.04,1.701,192.796,1976.7325
283190,10,West,0,0,1.637,1.344,1.2,2152.24,5933.5285
288423,2,South,0,0,1.373,1.283,1.788,620.598,6881.4262
252570,8,MidWest,0,0,1.413,1.289,2.098,458.542,6481.3331
262847,8,West,0,0,1.735,1.344,2.133,199.096,2044.2983
219231,8,East,0,1,1.717,1.253,1.661,1200.394,3214.3436
654583,10,South,0,0,1.347,1.027,1.676,187.159,3346.2161
246815,2,MidWest,0,0,1.099,1.053,1.286,1033.461,5723.0961
220159,2,East,0,0,1.084,1.162,1.152,10511.033,26275.3441
200578,6,East,0,0,1.222,1.017,1.504,1215.292,7346.1128
262916,9,South,0,0,1.354,1.152,1.338,323.438,2578.0333
258709,11,MidWest,0,0,1.318,1.292,1.594,863.416,3193.7427
264203,1,East,0,0,1.259,1.049,1.179,6563.466,21481.7966
268591,12,West,0,0,1.794,1.269,1.644,1110.802,4619.0666
222077,12,East,0,1,1.129,1.172,1.761,3602.247,13802.7891
253785,1,South,0,0,1.231,1.067,1.717,38,2169.4058
236485,6,MidWest,0,1,1.563,1.283,2.023,119.345,683.778
264203,8,East,0,0,1.458,1.319,1.689,2670.864,6664.4824
684238,3,South,0,0,1.269,0.976,1.9,182.677,2004.4188
238751,6,West,0,1,1.631,1.313,2.037,502.868,2469.6686
282823,6,South,0,0,1.3,1.053,1.341,361.566,3729.2593
930982,4,South,0,1,1.467,1.165,1.996,321.553,1760.1965
688215,8,West,1,0,1.762,1.17,1.538,1259.545,3891.7782
255653,1,East,0,1,1.224,0.984,1.171,4898.693,10218.1239
200566,3,South,0,0,1.391,1.042,1.985,254.881,4677.6596
208769,6,South,0,0,1.528,1.016,2.013,139.68,2490.9317
212156,4,East,1,0,1.387,0.903,1.789,51.907,783.231
649460,10,South,1,0,1.599,1.158,1.535,1045.603,4684.9307
245589,7,MidWest,0,0,1.313,1.051,1.722,180.377,2418.6754
227099,4,West,0,1,1.694,1.359,2.501,1086.183,9153.5256
224457,6,West,0,0,1.712,1.344,2.201,108.626,955.7992
222320,5,East,0,0,1.78,1.286,2.139,638.514,2354.9399
222577,9,East,0,0,1.502,0.908,1.099,3123.933,7708.1432
241659,10,MidWest,0,0,1.35,1.069,0.948,1086.204,3489.8462
284051,10,East,0,0,2.023,1.028,1.09,11444.431,18449.5546
229757,3,West,1,0,1.548,1.127,2.546,156.527,1617.1676
223294,2,South,1,0,1.051,0.848,1.373,721.978,5932.2819
235190,12,West,0,1,1.38,1.449,1.54,1210.107,5826.0487
688554,10,West,0,1,1.621,1.113,1.282,2369.839,6358.0955
231813,2,East,0,0,1.504,1.13,0.953,2250.245,4393.007
238447,8,South,0,0,1.735,1.089,1.491,568.298,2436.9863
249802,9,South,1,0,1.412,1.116,1.902,117.595,2326.4326
255503,5,East,0,1,1.877,1.172,2.062,946.653,2548.6953
246439,4,South,1,0,1.418,0.884,1.811,157.44,3208.5995
244941,6,West,0,0,2.098,1.335,2.247,521.449,2439.1796
217595,10,East,0,1,1.497,1.373,1.282,4590.318,9569.741
251434,11,South,0,0,1.517,1.232,1.554,1429.55,5813.1882
267393,2,South,0,0,1.172,1.015,1.375,1493.572,6547.5201
648604,7,East,0,0,1.396,0.936,1.701,719.773,6415.2281
238254,9,South,0,0,1.254,0.944,1.712,791.892,3150.3772
223773,2,South,1,0,1.268,0.885,1.204,855.479,5557.7323
1078107,4,South,1,0,1.336,0.971,1.821,136.256,2321.5862
251764,8,West,0,0,1.644,0.989,2.223,189.353,1022.4484
273064,9,East,1,0,1.554,1.065,0.923,5630.485,9581.7274
292921,10,South,0,0,1.055,1.053,1.255,896.117,4537.5631
270265,1,MidWest,0,0,1.116,0.936,1.313,2443.584,14032.5014
645501,12,South,0,0,1.471,1.086,1.827,832.273,4455.1736
673335,10,South,0,0,1.315,1.145,1.584,727.724,3234.2887
229217,9,East,0,0,1.439,1.106,1.581,2509.049,6863.1731
203010,8,South,0,0,0.897,0.951,1.656,89.676,2287.7608
265932,10,South,0,0,1.394,1.068,1.844,296.876,2759.1843
283195,12,South,0,0,1.146,0.945,0.959,2480.475,7148.5265
204828,9,South,0,0,1.218,0.95,1.448,244.674,1044.2
200411,4,East,0,0,1.716,1.301,1.993,912.057,2362.6945
222077,8,East,0,1,1.266,0.954,1.539,2139.017,9060.2249
200501,2,West,0,0,1.453,1.448,1.363,2290.949,7627.8736
285430,1,MidWest,0,0,1.268,1.148,1.553,5702.566,19434.1476
535857,1,South,1,0,1.09,0.87,1.42,499.85,4974.2967
271803,8,South,0,0,1.317,1.07,2.223,62.891,2121.0404
647824,10,East,1,0,1.057,0.919,1.22,3286.522,13096.9611
283432,3,East,1,0,1.071,0.941,1.035,2974.321,11442.502
286723,3,West,0,0,1.423,0.81,1.704,1070.232,10070.3201
293063,2,West,0,0,1.61,1.356,1.459,1514.605,5040.0259
287156,7,West,0,0,1.539,1.368,2.079,1233.89,5406.1134
278350,10,West,0,0,1.047,1.136,1.783,1182.357,7713.8539
656089,12,West,0,1,1.459,1.183,1.575,861.808,3696.5694
671716,4,South,0,0,1.167,1.005,1.688,51.626,1385.9089
240692,4,MidWest,0,0,1.275,0.986,1.713,175.126,3494.4223
237976,4,East,0,0,1.443,1.237,1.969,1076.104,4771.4261
282311,11,South,0,0,1.322,1.084,1.526,313.158,3173.3691
224392,9,East,0,1,1.616,1.047,1.593,2243.163,4106.6704
262702,3,South,0,0,1.312,0.855,1.168,544.384,2014.0217
280314,1,West,1,0,1.268,1.164,1.687,1822.232,10920.9013
288043,4,West,0,0,1.294,0.947,1.629,1011.701,5456.46
288855,3,South,0,0,1.278,0.965,1.651,190.077,1965.629
534020,11,South,1,0,1.329,0.996,1.792,178.172,5148.2883
219777,9,East,0,0,1.218,0.985,1.125,2872.338,9578.6574
219696,6,East,1,0,1.322,0.981,1.699,370.16,3253.689
258162,1,MidWest,0,0,1.283,0.922,1.423,1466.771,14090.2182
288056,9,West,0,0,1.607,0.915,1.889,666.766,7651.0327
276288,3,MidWest,0,0,1.219,1.026,2.072,302.317,3880.2068
230275,10,South,0,0,0.983,0.849,1.55,124.452,2153.4572
266926,9,West,1,0,1.085,0.742,1.635,489.715,7117.8181
264370,3,South,0,1,1.439,1.11,1.288,1179.416,2493.1016
212156,11,East,1,0,1.202,1.03,1.432,168.633,1868.3769
200415,11,South,0,0,1.165,1.047,1.383,315.535,3195.6164
232419,12,South,0,1,1.228,1.176,1.463,149.907,2261.5738
277960,8,South,0,1,1.612,1.804,1.608,4738.305,9634.0032
282513,11,South,0,0,1.106,0.981,1.343,1432.739,7515.0783
252154,4,South,0,0,1.463,1.28,2.066,428.63,4093.8116
933891,6,South,1,0,1.509,0.954,1.866,512.893,4679.3496
219209,5,East,0,1,1.107,0.963,1.747,1022.163,6098.4862
245616,11,South,0,0,1.429,1.069,1.767,551.692,2599.7298
230491,10,South,1,0,1.461,0.885,1.983,186.214,3187.392
650725,11,South,0,1,1.485,1.181,1.31,2815.525,6736.6189
659126,5,MidWest,0,0,1.501,1.143,1.955,177.084,1925.9789
250052,9,East,0,0,1.432,1.179,1.067,6638.908,9751.5405
257937,11,West,0,0,1.486,1.104,1.348,795.883,3964.0263
452539,10,MidWest,0,0,1.206,1.06,1.26,1430.539,9777.3079
649359,9,South,1,0,1.325,1.041,1.775,145.877,1951.8856
214465,12,East,1,0,1.375,1.23,1.464,2778.565,12031.54
653057,1,MidWest,0,0,1.063,1.051,1.252,6037.65,20783.2582
272133,9,South,1,0,1.348,0.986,1.467,590.477,4117.6831
273366,10,East,1,0,1.189,1.041,1.61,1331.305,4728.0948
279425,3,West,1,0,1.431,1.113,1.746,418.636,1966.1435
266235,10,South,0,0,1.357,0.815,1.301,933.526,4954.9753
259735,4,West,0,1,1.74,1.207,1.91,748.09,2807.3794
249736,4,MidWest,0,1,1.399,1.17,1.88,304.841,2195.9788
291900,6,South,0,1,1.457,1.582,1.87,545.879,2682.3115
